subject,task,probe_number,n_trials,n_out_zone,n_in_zone,prop_out_zone,prop_in_zone,onoff,group,sart_number,time_on_task
6,Sart4,3.0,40,13,27,0.325,0.675,0.0,Controls,4,48.0
6,Sart4,4.0,30,18,12,0.6,0.4,25.0,Controls,4,49.0
6,Sart4,5.0,40,24,16,0.6,0.4,0.0,Controls,4,50.0
6,Sart4,6.0,30,11,19,0.36666666666666664,0.6333333333333333,0.0,Controls,4,51.0
6,Sart4,7.0,20,6,14,0.3,0.7,5.0,Controls,4,52.0
6,Sart4,8.0,40,24,16,0.6,0.4,15.0,Controls,4,53.0
6,Sart4,9.0,40,21,19,0.525,0.475,3.0,Controls,4,54.0
6,Sart4,10.0,40,20,20,0.5,0.5,22.0,Controls,4,55.0
6,Sart4,11.0,20,13,7,0.65,0.35,9.0,Controls,4,56.0
6,Sart4,12.0,30,17,13,0.5666666666666667,0.43333333333333335,0.0,Controls,4,57.0
6,Sart4,13.0,20,7,13,0.35,0.65,17.0,Controls,4,58.0
6,Sart4,14.0,30,17,13,0.5666666666666667,0.43333333333333335,1.0,Controls,4,59.0
6,Sart4,15.0,30,21,9,0.7,0.3,0.0,Controls,4,60.0
7,Sart1,1.0,30,12,18,0.4,0.6,91.0,Controls,1,1.0
7,Sart1,2.0,20,7,13,0.35,0.65,94.0,Controls,1,2.0
7,Sart1,3.0,40,17,23,0.425,0.575,100.0,Controls,1,3.0
7,Sart1,4.0,20,7,13,0.35,0.65,100.0,Controls,1,4.0
7,Sart1,5.0,20,9,11,0.45,0.55,100.0,Controls,1,5.0
7,Sart1,6.0,30,12,18,0.4,0.6,99.0,Controls,1,6.0
7,Sart1,7.0,20,9,11,0.45,0.55,99.0,Controls,1,7.0
7,Sart1,8.0,30,21,9,0.7,0.3,88.0,Controls,1,8.0
7,Sart1,9.0,30,24,6,0.8,0.2,99.0,Controls,1,9.0
7,Sart1,10.0,40,20,20,0.5,0.5,90.0,Controls,1,10.0
7,Sart1,11.0,30,20,10,0.6666666666666666,0.3333333333333333,99.0,Controls,1,11.0
7,Sart1,12.0,40,28,12,0.7,0.3,89.0,Controls,1,12.0
7,Sart1,13.0,40,12,28,0.3,0.7,99.0,Controls,1,13.0
7,Sart1,14.0,40,17,23,0.425,0.575,99.0,Controls,1,14.0
7,Sart1,15.0,20,18,2,0.9,0.1,100.0,Controls,1,15.0
7,Sart2,1.0,30,14,16,0.4666666666666667,0.5333333333333333,91.0,Controls,2,16.0
7,Sart2,2.0,30,24,6,0.8,0.2,99.0,Controls,2,17.0
7,Sart2,3.0,40,30,10,0.75,0.25,89.0,Controls,2,18.0
7,Sart2,4.0,20,8,12,0.4,0.6,99.0,Controls,2,19.0
7,Sart2,5.0,40,14,26,0.35,0.65,100.0,Controls,2,20.0
7,Sart2,6.0,20,12,8,0.6,0.4,100.0,Controls,2,21.0
7,Sart2,7.0,30,15,15,0.5,0.5,92.0,Controls,2,22.0
7,Sart2,8.0,30,11,19,0.36666666666666664,0.6333333333333333,97.0,Controls,2,23.0
7,Sart2,9.0,20,13,7,0.65,0.35,99.0,Controls,2,24.0
7,Sart2,10.0,40,13,27,0.325,0.675,98.0,Controls,2,25.0
7,Sart2,11.0,40,26,14,0.65,0.35,96.0,Controls,2,26.0
7,Sart2,12.0,20,12,8,0.6,0.4,96.0,Controls,2,27.0
7,Sart2,13.0,30,11,19,0.36666666666666664,0.6333333333333333,99.0,Controls,2,28.0
7,Sart2,14.0,20,12,8,0.6,0.4,99.0,Controls,2,29.0
7,Sart2,15.0,40,18,22,0.45,0.55,93.0,Controls,2,30.0
7,Sart3,1.0,20,6,14,0.3,0.7,100.0,Controls,3,31.0
7,Sart3,2.0,20,10,10,0.5,0.5,99.0,Controls,3,32.0
7,Sart3,3.0,30,15,15,0.5,0.5,100.0,Controls,3,33.0
7,Sart3,4.0,20,9,11,0.45,0.55,99.0,Controls,3,34.0
7,Sart3,5.0,30,6,24,0.2,0.8,99.0,Controls,3,35.0
7,Sart3,6.0,40,22,18,0.55,0.45,99.0,Controls,3,36.0
7,Sart3,7.0,40,25,15,0.625,0.375,99.0,Controls,3,37.0
7,Sart3,8.0,20,12,8,0.6,0.4,99.0,Controls,3,38.0
7,Sart3,9.0,40,23,17,0.575,0.425,94.0,Controls,3,39.0
7,Sart3,10.0,30,20,10,0.6666666666666666,0.3333333333333333,99.0,Controls,3,40.0
7,Sart3,11.0,40,7,33,0.175,0.825,97.0,Controls,3,41.0
7,Sart3,12.0,30,23,7,0.7666666666666667,0.23333333333333334,97.0,Controls,3,42.0
7,Sart3,13.0,40,30,10,0.75,0.25,99.0,Controls,3,43.0
7,Sart3,14.0,30,18,12,0.6,0.4,100.0,Controls,3,44.0
7,Sart3,15.0,20,12,8,0.6,0.4,99.0,Controls,3,45.0
7,Sart4,1.0,40,4,36,0.1,0.9,100.0,Controls,4,46.0
7,Sart4,2.0,40,6,34,0.15,0.85,99.0,Controls,4,47.0
7,Sart4,3.0,20,8,12,0.4,0.6,100.0,Controls,4,48.0
7,Sart4,4.0,20,13,7,0.65,0.35,99.0,Controls,4,49.0
7,Sart4,5.0,30,5,25,0.16666666666666666,0.8333333333333334,99.0,Controls,4,50.0
7,Sart4,6.0,30,15,15,0.5,0.5,95.0,Controls,4,51.0
7,Sart4,7.0,40,17,23,0.425,0.575,99.0,Controls,4,52.0
7,Sart4,8.0,20,7,13,0.35,0.65,100.0,Controls,4,53.0
7,Sart4,9.0,30,19,11,0.6333333333333333,0.36666666666666664,99.0,Controls,4,54.0
7,Sart4,10.0,20,15,5,0.75,0.25,100.0,Controls,4,55.0
7,Sart4,11.0,30,17,13,0.5666666666666667,0.43333333333333335,99.0,Controls,4,56.0
7,Sart4,12.0,30,16,14,0.5333333333333333,0.4666666666666667,85.0,Controls,4,57.0
7,Sart4,13.0,40,19,21,0.475,0.525,94.0,Controls,4,58.0
7,Sart4,14.0,40,20,20,0.5,0.5,92.0,Controls,4,59.0
7,Sart4,15.0,20,15,5,0.75,0.25,78.0,Controls,4,60.0
8,Sart1,1.0,30,19,11,0.6333333333333333,0.36666666666666664,44.0,Controls,1,1.0
8,Sart1,2.0,40,21,19,0.525,0.475,44.0,Controls,1,2.0
8,Sart1,3.0,20,11,9,0.55,0.45,27.0,Controls,1,3.0
8,Sart1,4.0,20,10,10,0.5,0.5,65.0,Controls,1,4.0
8,Sart1,5.0,30,13,17,0.43333333333333335,0.5666666666666667,23.0,Controls,1,5.0
8,Sart1,6.0,30,20,10,0.6666666666666666,0.3333333333333333,18.0,Controls,1,6.0
8,Sart1,7.0,30,16,14,0.5333333333333333,0.4666666666666667,14.0,Controls,1,7.0
8,Sart1,8.0,20,19,1,0.95,0.05,20.0,Controls,1,8.0
8,Sart1,9.0,40,11,29,0.275,0.725,6.0,Controls,1,9.0
8,Sart1,10.0,20,4,16,0.2,0.8,14.0,Controls,1,10.0
8,Sart1,11.0,20,9,11,0.45,0.55,10.0,Controls,1,11.0
8,Sart1,12.0,30,13,17,0.43333333333333335,0.5666666666666667,49.0,Controls,1,12.0
8,Sart1,13.0,40,12,28,0.3,0.7,8.0,Controls,1,13.0
8,Sart1,14.0,40,16,24,0.4,0.6,4.0,Controls,1,14.0
8,Sart1,15.0,40,16,24,0.4,0.6,9.0,Controls,1,15.0
8,Sart2,1.0,30,8,22,0.26666666666666666,0.7333333333333333,3.0,Controls,2,16.0
8,Sart2,2.0,20,11,9,0.55,0.45,3.0,Controls,2,17.0
8,Sart2,3.0,40,18,22,0.45,0.55,16.0,Controls,2,18.0
8,Sart2,4.0,20,9,11,0.45,0.55,8.0,Controls,2,19.0
8,Sart2,5.0,30,19,11,0.6333333333333333,0.36666666666666664,63.0,Controls,2,20.0
8,Sart2,6.0,40,17,23,0.425,0.575,1.0,Controls,2,21.0
8,Sart2,7.0,30,20,10,0.6666666666666666,0.3333333333333333,2.0,Controls,2,22.0
8,Sart2,8.0,30,20,10,0.6666666666666666,0.3333333333333333,5.0,Controls,2,23.0
8,Sart2,9.0,20,10,10,0.5,0.5,2.0,Controls,2,24.0
8,Sart2,10.0,20,12,8,0.6,0.4,1.0,Controls,2,25.0
8,Sart2,11.0,40,5,35,0.125,0.875,1.0,Controls,2,26.0
8,Sart2,12.0,20,1,19,0.05,0.95,11.0,Controls,2,27.0
8,Sart2,13.0,30,8,22,0.26666666666666666,0.7333333333333333,72.0,Controls,2,28.0
8,Sart2,14.0,40,18,22,0.45,0.55,12.0,Controls,2,29.0
8,Sart2,15.0,40,18,22,0.45,0.55,4.0,Controls,2,30.0
8,Sart3,1.0,30,24,6,0.8,0.2,82.0,Controls,3,31.0
8,Sart3,2.0,30,18,12,0.6,0.4,67.0,Controls,3,32.0
8,Sart3,3.0,40,23,17,0.575,0.425,23.0,Controls,3,33.0
8,Sart3,4.0,20,17,3,0.85,0.15,44.0,Controls,3,34.0
8,Sart3,5.0,40,24,16,0.6,0.4,3.0,Controls,3,35.0
8,Sart3,6.0,40,25,15,0.625,0.375,8.0,Controls,3,36.0
8,Sart3,7.0,40,26,14,0.65,0.35,2.0,Controls,3,37.0
8,Sart3,8.0,20,6,14,0.3,0.7,1.0,Controls,3,38.0
8,Sart3,9.0,20,18,2,0.9,0.1,6.0,Controls,3,39.0
8,Sart3,10.0,30,24,6,0.8,0.2,4.0,Controls,3,40.0
8,Sart3,11.0,30,19,11,0.6333333333333333,0.36666666666666664,2.0,Controls,3,41.0
8,Sart3,12.0,30,8,22,0.26666666666666666,0.7333333333333333,2.0,Controls,3,42.0
8,Sart3,13.0,40,24,16,0.6,0.4,4.0,Controls,3,43.0
8,Sart3,14.0,20,13,7,0.65,0.35,3.0,Controls,3,44.0
8,Sart3,15.0,20,12,8,0.6,0.4,1.0,Controls,3,45.0
8,Sart4,1.0,20,10,10,0.5,0.5,2.0,Controls,4,46.0
8,Sart4,2.0,40,24,16,0.6,0.4,47.0,Controls,4,47.0
8,Sart4,3.0,20,0,20,0.0,1.0,32.0,Controls,4,48.0
8,Sart4,4.0,40,15,25,0.375,0.625,4.0,Controls,4,49.0
8,Sart4,5.0,30,13,17,0.43333333333333335,0.5666666666666667,2.0,Controls,4,50.0
8,Sart4,6.0,30,17,13,0.5666666666666667,0.43333333333333335,63.0,Controls,4,51.0
8,Sart4,7.0,30,20,10,0.6666666666666666,0.3333333333333333,4.0,Controls,4,52.0
8,Sart4,8.0,20,5,15,0.25,0.75,2.0,Controls,4,53.0
8,Sart4,9.0,30,13,17,0.43333333333333335,0.5666666666666667,2.0,Controls,4,54.0
8,Sart4,10.0,20,5,15,0.25,0.75,48.0,Controls,4,55.0
8,Sart4,11.0,20,9,11,0.45,0.55,3.0,Controls,4,56.0
8,Sart4,12.0,30,10,20,0.3333333333333333,0.6666666666666666,5.0,Controls,4,57.0
8,Sart4,13.0,40,26,14,0.65,0.35,2.0,Controls,4,58.0
8,Sart4,14.0,40,14,26,0.35,0.65,2.0,Controls,4,59.0
8,Sart4,15.0,40,34,6,0.85,0.15,97.0,Controls,4,60.0
9,Sart1,1.0,30,14,16,0.4666666666666667,0.5333333333333333,100.0,Controls,1,1.0
9,Sart1,2.0,20,5,15,0.25,0.75,100.0,Controls,1,2.0
9,Sart1,3.0,40,21,19,0.525,0.475,91.0,Controls,1,3.0
9,Sart1,4.0,20,1,19,0.05,0.95,99.0,Controls,1,4.0
9,Sart1,5.0,30,8,22,0.26666666666666666,0.7333333333333333,100.0,Controls,1,5.0
9,Sart1,6.0,20,15,5,0.75,0.25,99.0,Controls,1,6.0
9,Sart1,7.0,30,7,23,0.23333333333333334,0.7666666666666667,99.0,Controls,1,7.0
9,Sart1,8.0,40,34,6,0.85,0.15,100.0,Controls,1,8.0
9,Sart1,9.0,40,16,24,0.4,0.6,100.0,Controls,1,9.0
9,Sart1,10.0,40,24,16,0.6,0.4,100.0,Controls,1,10.0
9,Sart1,11.0,30,24,6,0.8,0.2,90.0,Controls,1,11.0
9,Sart1,12.0,20,9,11,0.45,0.55,100.0,Controls,1,12.0
9,Sart1,13.0,40,18,22,0.45,0.55,99.0,Controls,1,13.0
9,Sart1,14.0,20,7,13,0.35,0.65,100.0,Controls,1,14.0
9,Sart1,15.0,30,10,20,0.3333333333333333,0.6666666666666666,100.0,Controls,1,15.0
9,Sart2,1.0,20,6,14,0.3,0.7,100.0,Controls,2,16.0
9,Sart2,2.0,30,11,19,0.36666666666666664,0.6333333333333333,99.0,Controls,2,17.0
9,Sart2,3.0,40,15,25,0.375,0.625,100.0,Controls,2,18.0
9,Sart2,4.0,40,18,22,0.45,0.55,100.0,Controls,2,19.0
9,Sart2,5.0,20,12,8,0.6,0.4,100.0,Controls,2,20.0
9,Sart2,6.0,20,11,9,0.55,0.45,99.0,Controls,2,21.0
9,Sart2,7.0,30,12,18,0.4,0.6,92.0,Controls,2,22.0
9,Sart2,8.0,20,11,9,0.55,0.45,99.0,Controls,2,23.0
9,Sart2,9.0,40,17,23,0.425,0.575,100.0,Controls,2,24.0
9,Sart2,10.0,40,22,18,0.55,0.45,100.0,Controls,2,25.0
9,Sart2,11.0,20,7,13,0.35,0.65,99.0,Controls,2,26.0
9,Sart2,12.0,30,17,13,0.5666666666666667,0.43333333333333335,95.0,Controls,2,27.0
9,Sart2,13.0,30,14,16,0.4666666666666667,0.5333333333333333,100.0,Controls,2,28.0
9,Sart2,14.0,40,21,19,0.525,0.475,91.0,Controls,2,29.0
9,Sart2,15.0,30,13,17,0.43333333333333335,0.5666666666666667,100.0,Controls,2,30.0
9,Sart3,1.0,20,20,0,1.0,0.0,100.0,Controls,3,31.0
9,Sart3,2.0,40,36,4,0.9,0.1,99.0,Controls,3,32.0
9,Sart3,3.0,20,19,1,0.95,0.05,99.0,Controls,3,33.0
9,Sart3,4.0,40,12,28,0.3,0.7,99.0,Controls,3,34.0
9,Sart3,5.0,30,25,5,0.8333333333333334,0.16666666666666666,87.0,Controls,3,35.0
9,Sart3,6.0,30,18,12,0.6,0.4,99.0,Controls,3,36.0
9,Sart3,7.0,40,10,30,0.25,0.75,100.0,Controls,3,37.0
9,Sart3,8.0,40,15,25,0.375,0.625,99.0,Controls,3,38.0
9,Sart3,9.0,30,16,14,0.5333333333333333,0.4666666666666667,92.0,Controls,3,39.0
9,Sart3,10.0,30,13,17,0.43333333333333335,0.5666666666666667,99.0,Controls,3,40.0
9,Sart3,11.0,20,11,9,0.55,0.45,98.0,Controls,3,41.0
9,Sart3,12.0,40,19,21,0.475,0.525,99.0,Controls,3,42.0
9,Sart3,13.0,20,12,8,0.6,0.4,100.0,Controls,3,43.0
9,Sart3,14.0,20,8,12,0.4,0.6,100.0,Controls,3,44.0
9,Sart3,15.0,30,17,13,0.5666666666666667,0.43333333333333335,99.0,Controls,3,45.0
9,Sart4,1.0,40,20,20,0.5,0.5,100.0,Controls,4,46.0
9,Sart4,2.0,20,12,8,0.6,0.4,87.0,Controls,4,47.0
9,Sart4,3.0,40,11,29,0.275,0.725,94.0,Controls,4,48.0
9,Sart4,4.0,30,13,17,0.43333333333333335,0.5666666666666667,96.0,Controls,4,49.0
9,Sart4,5.0,40,15,25,0.375,0.625,99.0,Controls,4,50.0
9,Sart4,6.0,30,23,7,0.7666666666666667,0.23333333333333334,85.0,Controls,4,51.0
9,Sart4,7.0,20,11,9,0.55,0.45,100.0,Controls,4,52.0
9,Sart4,8.0,30,16,14,0.5333333333333333,0.4666666666666667,99.0,Controls,4,53.0
9,Sart4,9.0,30,12,18,0.4,0.6,100.0,Controls,4,54.0
9,Sart4,10.0,20,12,8,0.6,0.4,100.0,Controls,4,55.0
9,Sart4,11.0,30,15,15,0.5,0.5,100.0,Controls,4,56.0
9,Sart4,12.0,40,20,20,0.5,0.5,100.0,Controls,4,57.0
9,Sart4,13.0,40,18,22,0.45,0.55,100.0,Controls,4,58.0
9,Sart4,14.0,20,14,6,0.7,0.3,99.0,Controls,4,59.0
9,Sart4,15.0,20,17,3,0.85,0.15,99.0,Controls,4,60.0
