trace_index,trace_type,trace_name,row_label,col_label,x,y,subject,label,value
0,violin,Permuted,,On/Off-Task,0.6929347826086956,31.2,37,,
0,violin,Permuted,,On/Off-Task,0.6157894736842106,32.2,38,,
0,violin,Permuted,,On/Off-Task,0.4868421052631579,33.2,39,,
0,violin,Permuted,,On/Off-Task,0.4100877192982455,34.2,40,,
0,violin,Permuted,,On/Off-Task,0.6711111111111111,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.56,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.7065972222222222,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.3911111111111111,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.7007407407407408,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.4926739926739927,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.618421052631579,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.6433823529411764,10.2,14,,
0,violin,Permuted,,On/Off-Task,0.2499999999999999,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.1875,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.4399999999999999,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.4887218045112782,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.4313725490196078,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.3148148148148148,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.5714285714285714,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.4878671775223499,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.425287356321839,22.2,27,,
0,violin,Permuted,,On/Off-Task,0.4454545454545455,23.2,28,,
0,violin,Permuted,,On/Off-Task,0.4743589743589744,24.2,29,,
0,violin,Permuted,,On/Off-Task,0.4523809523809524,1.2,3,,
0,violin,Permuted,,On/Off-Task,0.6187290969899666,25.2,30,,
0,violin,Permuted,,On/Off-Task,0.5472727272727272,26.2,31,,
0,violin,Permuted,,On/Off-Task,0.3681318681318682,27.2,32,,
0,violin,Permuted,,On/Off-Task,0.558641975308642,28.2,34,,
0,violin,Permuted,,On/Off-Task,0.2431999999999999,29.2,35,,
0,violin,Permuted,,On/Off-Task,0.6630434782608696,31.2,37,,
0,violin,Permuted,,On/Off-Task,0.5078947368421053,32.2,38,,
0,violin,Permuted,,On/Off-Task,0.6368421052631579,33.2,39,,
0,violin,Permuted,,On/Off-Task,0.6008771929824561,34.2,40,,
0,violin,Permuted,,On/Off-Task,0.38,35.2,41,,
0,violin,Permuted,,On/Off-Task,0.5014285714285714,36.2,42,,
0,violin,Permuted,,On/Off-Task,0.4548611111111111,37.2,43,,
0,violin,Permuted,,On/Off-Task,0.4466666666666667,3.2,5,,
0,violin,Permuted,,On/Off-Task,0.6118518518518518,4.2,6,,
0,violin,Permuted,,On/Off-Task,0.4945054945054945,8.2,10,,
0,violin,Permuted,,On/Off-Task,0.4657894736842105,9.2,12,,
0,violin,Permuted,,On/Off-Task,0.6911764705882353,10.2,14,,
0,violin,Permuted,,On/Off-Task,0.4666666666666667,11.2,15,,
0,violin,Permuted,,On/Off-Task,0.325,12.2,17,,
0,violin,Permuted,,On/Off-Task,0.4533333333333333,14.2,19,,
0,violin,Permuted,,On/Off-Task,0.5213032581453634,16.2,21,,
0,violin,Permuted,,On/Off-Task,0.6190476190476191,17.2,22,,
0,violin,Permuted,,On/Off-Task,0.6975308641975309,18.2,23,,
0,violin,Permuted,,On/Off-Task,0.6031746031746031,19.2,24,,
0,violin,Permuted,,On/Off-Task,0.4508301404853129,20.2,25,,
0,violin,Permuted,,On/Off-Task,0.6347381864623244,22.2,27,,
