contrast,label,subject,marker,direction_ws,direction_loso
on_off,On/Off-Task,27,wsmi_alpha,0.5752883623740869,-0.04674423695812222
on_off,On/Off-Task,27,wsmi_beta,0.5324504688082382,0.5316013237040672
on_off,On/Off-Task,27,wsmi_gamma,0.29404558033070055,0.6990506714691617
on_off,On/Off-Task,27,wsmi_theta,-0.26914582308814383,0.7924640754892062
on_off,On/Off-Task,28,N1,0.24539794274058352,-0.7278703584985645
on_off,On/Off-Task,28,P1,-0.4819492765932972,-0.7617775882972831
on_off,On/Off-Task,28,P3a,0.7028892714781011,-0.23300114347558729
on_off,On/Off-Task,28,P3b,0.7451375329904306,0.8822966376110057
on_off,On/Off-Task,28,PE_alpha,0.2776474326076182,0.7472464995007558
on_off,On/Off-Task,28,PE_beta,0.5541439904882077,-0.3485043501571607
on_off,On/Off-Task,28,PE_gamma,0.5830116598474725,-0.4571409662722382
on_off,On/Off-Task,28,PE_theta,-0.6190264765051825,-0.6494463440147064
on_off,On/Off-Task,28,kolmogorov_complexity,0.14349068950198116,0.7121557002474564
on_off,On/Off-Task,28,psd_relative_alpha,-0.6762096481281495,-0.8187750932050409
on_off,On/Off-Task,28,psd_relative_beta,0.3475274447642278,0.6666230522407
on_off,On/Off-Task,28,psd_relative_delta,0.7403227573597758,0.5522297785378495
on_off,On/Off-Task,28,psd_relative_gamma,0.42836023867774703,-0.4029460083671519
on_off,On/Off-Task,28,psd_relative_theta,-0.10995496562368058,0.7837489283801554
on_off,On/Off-Task,28,slowwaves_Density,-0.15487329228931365,-0.78075645614925
on_off,On/Off-Task,28,slowwaves_Duration,0.40994831989131925,-0.33816100209934413
on_off,On/Off-Task,28,slowwaves_Frequency,-0.43619868228320613,-0.055441646241378616
on_off,On/Off-Task,28,slowwaves_PTP,-0.22921340501194626,-0.6011799107902859
on_off,On/Off-Task,28,slowwaves_Slope,-0.45155963687014045,-0.3412002241563958
on_off,On/Off-Task,28,wsmi_alpha,0.4174309707993257,0.00994026614948886
on_off,On/Off-Task,28,wsmi_beta,0.05337075133559414,0.616624572867571
on_off,On/Off-Task,28,wsmi_gamma,0.3778637877200169,0.7090666068523508
on_off,On/Off-Task,28,wsmi_theta,-0.16776626099381525,0.7837005063125263
on_off,On/Off-Task,29,N1,0.13728394745637482,-0.676509068299993
on_off,On/Off-Task,29,P1,0.0755701727040469,-0.7421456498401753
on_off,On/Off-Task,29,P3a,-0.4787968786108435,0.2267504062018688
on_off,On/Off-Task,29,P3b,-0.3092440995847558,0.8937429043916311
on_off,On/Off-Task,29,PE_alpha,0.07812549220391476,0.762823012632394
on_off,On/Off-Task,29,PE_beta,0.4285560815656144,-0.3036912676899474
on_off,On/Off-Task,29,PE_gamma,0.39999217986734575,-0.4048053997693631
on_off,On/Off-Task,29,PE_theta,-0.21383860924005674,-0.691233218210444
on_off,On/Off-Task,29,kolmogorov_complexity,-0.15392403067195956,0.6164674242067824
on_off,On/Off-Task,29,psd_relative_alpha,-0.25287347663987025,-0.8129382103946812
on_off,On/Off-Task,29,psd_relative_beta,-0.44153159493976196,0.6918506230003656
on_off,On/Off-Task,29,psd_relative_delta,0.5143688730311594,0.5252435677672523
on_off,On/Off-Task,29,psd_relative_gamma,0.5094209555441472,-0.36510885107982227
on_off,On/Off-Task,29,psd_relative_theta,-0.5118982133906826,0.7948884603292179
on_off,On/Off-Task,29,slowwaves_Density,0.6252757101954028,-0.8058583593326999
on_off,On/Off-Task,29,slowwaves_Duration,0.2912043445988955,-0.1956817235153297
on_off,On/Off-Task,29,slowwaves_Frequency,-0.3862941188739627,-0.14357935651628295
on_off,On/Off-Task,29,slowwaves_PTP,0.3476779269205623,-0.6219058978670942
on_off,On/Off-Task,29,slowwaves_Slope,-0.22848210982392633,-0.43642988357411866
on_off,On/Off-Task,29,wsmi_alpha,-0.008399092978948438,0.1164017642310103
on_off,On/Off-Task,29,wsmi_beta,-0.3783201776514698,0.6593478346705633
on_off,On/Off-Task,29,wsmi_gamma,-0.32330246582378047,0.7712908030222544
on_off,On/Off-Task,29,wsmi_theta,0.3250714044697499,0.7584922089858599
on_off,On/Off-Task,30,N1,0.4066819300485844,-0.5983777744078167
on_off,On/Off-Task,30,P1,0.565351411501403,-0.7694745646077761
on_off,On/Off-Task,30,P3a,-0.520341217678173,0.1254540026655554
on_off,On/Off-Task,30,P3b,0.09157406160778504,0.8850751988697801
on_off,On/Off-Task,30,PE_alpha,0.4243062086049066,0.7674848196895118
on_off,On/Off-Task,30,PE_beta,0.4577964847153662,-0.37559968005058103
on_off,On/Off-Task,30,PE_gamma,0.502635456280824,-0.48458735818405096
on_off,On/Off-Task,30,PE_theta,-0.5076796282215482,-0.6450448028425532
on_off,On/Off-Task,30,kolmogorov_complexity,-0.210859678556492,0.6965592515139623
on_off,On/Off-Task,30,psd_relative_alpha,-0.5521987425455603,-0.7953090820889771
on_off,On/Off-Task,30,psd_relative_beta,-0.4605016657480575,0.7266591870080785
on_off,On/Off-Task,30,psd_relative_delta,0.6167296479961359,0.6401384544390095
on_off,On/Off-Task,30,psd_relative_gamma,0.44197342564141995,-0.4703270481103147
on_off,On/Off-Task,30,psd_relative_theta,0.6641685076574275,0.697362135452505
on_off,On/Off-Task,30,slowwaves_Density,-0.5910429886435976,-0.8141917714473222
on_off,On/Off-Task,30,slowwaves_Duration,0.1343291504039704,-0.23520254387409792
on_off,On/Off-Task,30,slowwaves_Frequency,-0.12833222333283753,-0.1835724658719841
on_off,On/Off-Task,30,slowwaves_PTP,-0.29860115334365517,-0.6640677271226861
on_off,On/Off-Task,30,slowwaves_Slope,0.3148357072534051,-0.5327426314945334
on_off,On/Off-Task,30,wsmi_alpha,0.34739417842618814,0.10413225295316192
on_off,On/Off-Task,30,wsmi_beta,0.3413856237446771,0.6188059292337594
on_off,On/Off-Task,30,wsmi_gamma,0.5651066070874037,0.7230918364376028
on_off,On/Off-Task,30,wsmi_theta,0.627038340415394,0.7185856603572297
on_off,On/Off-Task,31,N1,-0.40657465384636304,-0.6378198105166238
on_off,On/Off-Task,31,P1,-0.5244002337476013,-0.7098309658623293
on_off,On/Off-Task,31,P3a,0.7441579748506721,-0.18688552720384718
on_off,On/Off-Task,31,P3b,0.6498035003843857,0.8950734255978057
on_off,On/Off-Task,31,PE_alpha,0.4110999464561252,0.7909778578162159
on_off,On/Off-Task,31,PE_beta,0.4490633445086845,-0.3609734530272703
on_off,On/Off-Task,31,PE_gamma,0.25297151296728,-0.42605012167499573
on_off,On/Off-Task,31,PE_theta,-0.12891642082026314,-0.6407031110159228
on_off,On/Off-Task,31,kolmogorov_complexity,-0.11572979846659251,0.6925450335207927
on_off,On/Off-Task,31,psd_relative_alpha,-0.3489865463124788,-0.8272780889664433
on_off,On/Off-Task,31,psd_relative_beta,0.5046728684874211,0.6846576780209148
on_off,On/Off-Task,31,psd_relative_delta,-0.5176636301318189,0.6209076786133592
on_off,On/Off-Task,31,psd_relative_gamma,0.0682525884387208,-0.37169726537108005
on_off,On/Off-Task,31,psd_relative_theta,0.41056337535136295,0.7006207324968651
on_off,On/Off-Task,31,slowwaves_Density,-0.48504772908726135,-0.7771894631384431
on_off,On/Off-Task,31,slowwaves_Duration,-0.2821810812966155,-0.01404826465648508
on_off,On/Off-Task,31,slowwaves_Frequency,0.09356640305032474,-0.22954721595863753
on_off,On/Off-Task,31,slowwaves_PTP,-0.032852921753910476,-0.5180235959759377
on_off,On/Off-Task,31,slowwaves_Slope,-0.2744275494166948,-0.38172716834449866
on_off,On/Off-Task,31,wsmi_alpha,-0.5918823031547339,0.2857751540338287
on_off,On/Off-Task,31,wsmi_beta,-0.6213956613446333,0.7150718777738723
on_off,On/Off-Task,31,wsmi_gamma,-0.5143192286277084,0.7665985243518286
on_off,On/Off-Task,31,wsmi_theta,-0.3202220546241908,0.808383895457109
on_off,On/Off-Task,32,N1,-0.6932801691544781,-0.4607259810919003
on_off,On/Off-Task,32,P1,-0.06638759783614516,-0.7234513864127412
on_off,On/Off-Task,32,P3a,-0.5634109965817036,0.31847558419970834
on_off,On/Off-Task,32,P3b,-0.5477092492901752,0.8690150324455485
on_off,On/Off-Task,32,PE_alpha,0.656809404202362,0.7575770106112809
on_off,On/Off-Task,32,PE_beta,0.19180511280093718,-0.3129500215721873
on_off,On/Off-Task,32,PE_gamma,0.22476183343155634,-0.4076958902818081
on_off,On/Off-Task,32,PE_theta,-0.6396361956834448,-0.5832587184352723
on_off,On/Off-Task,32,kolmogorov_complexity,-0.17227242816209312,0.6117107570557673
on_off,On/Off-Task,32,psd_relative_alpha,-0.4389078537589463,-0.8163534633192546
on_off,On/Off-Task,32,psd_relative_beta,0.5352468610506691,0.670643360506802
on_off,On/Off-Task,32,psd_relative_delta,0.5811546514990937,0.6555239085193099
on_off,On/Off-Task,32,psd_relative_gamma,0.0010164008349179301,-0.07208107479901345
on_off,On/Off-Task,32,psd_relative_theta,0.34571065771908166,0.7147894708928646
on_off,On/Off-Task,32,slowwaves_Density,-0.29414931566492575,-0.8173246844418608
on_off,On/Off-Task,32,slowwaves_Duration,0.06769300552978154,-0.09749733752998525
on_off,On/Off-Task,32,slowwaves_Frequency,-0.07990958807057502,-0.2182773851246178
on_off,On/Off-Task,32,slowwaves_PTP,-0.3319556963857566,-0.45074645517617773
on_off,On/Off-Task,32,slowwaves_Slope,-0.49912605863891085,-0.4145773898648986
on_off,On/Off-Task,32,wsmi_alpha,0.5799345880582294,-0.0160981796686903
on_off,On/Off-Task,32,wsmi_beta,0.5396261302449484,0.4168220559275745
on_off,On/Off-Task,32,wsmi_gamma,0.5987917436920952,0.5722961698331922
on_off,On/Off-Task,32,wsmi_theta,0.6410076510216455,0.6208500914736884
on_off,On/Off-Task,34,N1,0.3603973748463879,-0.610042362269203
on_off,On/Off-Task,34,P1,0.6167977406207938,-0.7942708065218069
on_off,On/Off-Task,34,P3a,0.6747207543608029,-0.1674287467776231
on_off,On/Off-Task,34,P3b,0.4850442469610131,0.9070232231847785
on_off,On/Off-Task,34,PE_alpha,0.3989849405597994,0.7418127496751148
on_off,On/Off-Task,34,PE_beta,0.3414806032303798,-0.2770289658668812
on_off,On/Off-Task,34,PE_gamma,0.304291948938933,-0.37826589065970223
on_off,On/Off-Task,34,PE_theta,-0.6034647666128173,-0.6283587413569385
on_off,On/Off-Task,34,kolmogorov_complexity,-0.5889677902428193,0.7905982180961616
on_off,On/Off-Task,34,psd_relative_alpha,-0.7425313931117696,-0.8107772059846787
on_off,On/Off-Task,34,psd_relative_beta,0.25923130338345163,0.6741035257078483
on_off,On/Off-Task,34,psd_relative_delta,0.6968071292820707,0.5923802163638163
on_off,On/Off-Task,34,psd_relative_gamma,0.33743410251073735,-0.3642784828438212
on_off,On/Off-Task,34,psd_relative_theta,0.24251677968005564,0.7677827743887653
on_off,On/Off-Task,34,slowwaves_Density,0.017389174536690602,-0.8195006524746193
on_off,On/Off-Task,34,slowwaves_Duration,0.4035677031040095,-0.3025649545174845
on_off,On/Off-Task,34,slowwaves_Frequency,-0.5535872465010329,-0.04398721835719783
on_off,On/Off-Task,34,slowwaves_PTP,0.13414201761012118,-0.41190266678620646
on_off,On/Off-Task,34,slowwaves_Slope,-0.35860417568503866,-0.3932300458531362
on_off,On/Off-Task,34,wsmi_alpha,0.14919143918151154,0.18781665787109797
on_off,On/Off-Task,34,wsmi_beta,0.6015592006149397,0.5671185373779272
on_off,On/Off-Task,34,wsmi_gamma,0.6182272130303524,0.699196743302841
on_off,On/Off-Task,34,wsmi_theta,0.34015857806550975,0.7426105304235816
on_off,On/Off-Task,35,N1,-0.1880147549081186,-0.6518436256057722
on_off,On/Off-Task,35,P1,-0.48625770180264544,-0.6956488033829242
on_off,On/Off-Task,35,P3a,-0.01843671080803009,-0.059002705732460095
on_off,On/Off-Task,35,P3b,0.5499972095204233,0.8731204495926674
on_off,On/Off-Task,35,PE_alpha,0.571381327207919,0.7908156316160468
on_off,On/Off-Task,35,PE_beta,0.336133868983695,-0.23333244356197355
on_off,On/Off-Task,35,PE_gamma,0.3743939020258011,-0.3677257478575553
on_off,On/Off-Task,35,PE_theta,-0.6049586399685702,-0.612055096813204
on_off,On/Off-Task,35,kolmogorov_complexity,-0.2453997143814094,0.6352350110460185
on_off,On/Off-Task,35,psd_relative_alpha,-0.5607625539785893,-0.8347384382527938
on_off,On/Off-Task,35,psd_relative_beta,0.3580125352620845,0.726996479995556
on_off,On/Off-Task,35,psd_relative_delta,0.5594325484560966,0.508052931278747
on_off,On/Off-Task,35,psd_relative_gamma,0.1717273593588039,-0.23610355488180704
on_off,On/Off-Task,35,psd_relative_theta,-0.1974955764372521,0.7343355706178544
on_off,On/Off-Task,35,slowwaves_Density,-0.6887454465119094,-0.780826493139759
on_off,On/Off-Task,35,slowwaves_Duration,-0.35603414127445787,-0.13188362366797063
on_off,On/Off-Task,35,slowwaves_Frequency,0.09731189318458924,-0.20317476211493196
on_off,On/Off-Task,35,slowwaves_PTP,-0.5773692216837599,-0.5635275688282226
on_off,On/Off-Task,35,slowwaves_Slope,0.45614186792033484,-0.5683439033759032
on_off,On/Off-Task,35,wsmi_alpha,-0.45687269635567945,0.15473192992602663
on_off,On/Off-Task,35,wsmi_beta,-0.5418200707250517,0.6826327383495777
on_off,On/Off-Task,35,wsmi_gamma,-0.5551924360331432,0.7737028935242006
on_off,On/Off-Task,35,wsmi_theta,0.5041708788436454,0.692179881500843
on_off,On/Off-Task,37,N1,-0.06266903578201663,-0.6167192505148661
on_off,On/Off-Task,37,P1,-0.25005656871597864,-0.6697621545291018
on_off,On/Off-Task,37,P3a,-0.060897439059077074,0.011348780806656421
on_off,On/Off-Task,37,P3b,0.40854142431333146,0.8223595002361249
on_off,On/Off-Task,37,PE_alpha,0.6816025755419926,0.723714524367536
on_off,On/Off-Task,37,PE_beta,0.6313258283137497,-0.34519826805050785
on_off,On/Off-Task,37,PE_gamma,0.6124715060572969,-0.4109342823435988
on_off,On/Off-Task,37,PE_theta,-0.5394947563127025,-0.5742649475542372
on_off,On/Off-Task,37,kolmogorov_complexity,0.3127174956192435,0.4289104647926468
on_off,On/Off-Task,37,psd_relative_alpha,-0.6224362797265468,-0.817367066001933
on_off,On/Off-Task,37,psd_relative_beta,0.6072582430082453,0.6873959333775393
on_off,On/Off-Task,37,psd_relative_delta,0.5052011705071723,0.5148459237605975
on_off,On/Off-Task,37,psd_relative_gamma,0.29375053878729,-0.21634396394958527
on_off,On/Off-Task,37,psd_relative_theta,-0.45311111432731593,0.7950911490278273
on_off,On/Off-Task,37,slowwaves_Density,-0.736489288476134,-0.7534583589936591
on_off,On/Off-Task,37,slowwaves_Duration,0.23178766297776673,-0.3338629619796562
on_off,On/Off-Task,37,slowwaves_Frequency,-0.3072005551037214,-0.04989955228521975
on_off,On/Off-Task,37,slowwaves_PTP,-0.6558117943964346,-0.49522133534778
on_off,On/Off-Task,37,slowwaves_Slope,-0.5130530023685917,-0.36022986236434285
on_off,On/Off-Task,37,wsmi_alpha,0.36880615741383427,0.030111252246912506
on_off,On/Off-Task,37,wsmi_beta,0.5004039171448427,0.5827124769479595
on_off,On/Off-Task,37,wsmi_gamma,0.49693964474945146,0.6986285621319624
on_off,On/Off-Task,37,wsmi_theta,-0.10342260195614841,0.7690434067535133
on_off,On/Off-Task,38,N1,-0.5347098566635311,-0.5703418569561898
on_off,On/Off-Task,38,P1,-0.5527398638709032,-0.768489833598953
on_off,On/Off-Task,38,P3a,-0.6623443789306636,0.4388399232672125
on_off,On/Off-Task,38,P3b,-0.43723428621454274,0.9277492853708272
on_off,On/Off-Task,38,PE_alpha,0.47589608168607556,0.7656842171373937
on_off,On/Off-Task,38,PE_beta,-0.5922261832819582,-0.22202124970241358
on_off,On/Off-Task,38,PE_gamma,-0.5881410889768406,-0.2943218890921082
on_off,On/Off-Task,38,PE_theta,0.6429188336710467,-0.6460366273834501
on_off,On/Off-Task,38,kolmogorov_complexity,0.01151932942845796,0.7458640629859683
on_off,On/Off-Task,38,psd_relative_alpha,0.3761590163909849,-0.7481066697863051
on_off,On/Off-Task,38,psd_relative_beta,0.4723546837607385,0.715379678560368
on_off,On/Off-Task,38,psd_relative_delta,-0.539763514386648,0.5531064286493449
on_off,On/Off-Task,38,psd_relative_gamma,0.3443474356284787,-0.45928433815089864
on_off,On/Off-Task,38,psd_relative_theta,-0.5445691127085824,0.7854908749532626
on_off,On/Off-Task,38,slowwaves_Density,-0.2837010403528049,-0.8222897980569871
on_off,On/Off-Task,38,slowwaves_Duration,0.5524798836784434,-0.3821508751568638
on_off,On/Off-Task,38,slowwaves_Frequency,-0.5881964457616006,-0.04158403294497297
on_off,On/Off-Task,38,slowwaves_PTP,0.019794391607839856,-0.6330854020273546
on_off,On/Off-Task,38,slowwaves_Slope,-0.4459830714588802,-0.37535296479707914
on_off,On/Off-Task,38,wsmi_alpha,-0.2028488790033714,0.16404291823710684
on_off,On/Off-Task,38,wsmi_beta,0.44663702251071397,0.5850420125444432
on_off,On/Off-Task,38,wsmi_gamma,0.30055982310163387,0.7378723501264415
on_off,On/Off-Task,38,wsmi_theta,0.0325537676536768,0.7835593715762438
on_off,On/Off-Task,39,N1,0.1037084696233916,-0.7090064303549862
on_off,On/Off-Task,39,P1,0.3493090442020671,-0.7931111556542673
on_off,On/Off-Task,39,P3a,-0.016718379931156237,-0.10302724868090045
on_off,On/Off-Task,39,P3b,-0.0969650955641549,0.8911243548969747
on_off,On/Off-Task,39,PE_alpha,0.08209278151782169,0.7186706166842752
on_off,On/Off-Task,39,PE_beta,-0.8189017014076233,-0.1259807902138243
on_off,On/Off-Task,39,PE_gamma,-0.8223686723180863,-0.23075133081863144
on_off,On/Off-Task,39,PE_theta,0.5037392714519395,-0.6695667849099128
on_off,On/Off-Task,39,kolmogorov_complexity,0.5594872705799668,0.6347916455078193
on_off,On/Off-Task,39,psd_relative_alpha,0.04445095514308143,-0.806049445558864
on_off,On/Off-Task,39,psd_relative_beta,0.47093476960413583,0.5680704432456014
on_off,On/Off-Task,39,psd_relative_delta,-0.013044086428611972,0.6471220634872219
on_off,On/Off-Task,39,psd_relative_gamma,-0.5692369732973973,-0.2163383804604194
on_off,On/Off-Task,39,psd_relative_theta,0.6273042933379677,0.7153381714418223
on_off,On/Off-Task,39,slowwaves_Density,-0.3558880466350394,-0.8112620478205756
on_off,On/Off-Task,39,slowwaves_Duration,-0.046075976252673144,-0.2398720075251117
on_off,On/Off-Task,39,slowwaves_Frequency,-0.20587480521793475,-0.1887904874957355
on_off,On/Off-Task,39,slowwaves_PTP,-0.32421322841370986,-0.5656072517060182
on_off,On/Off-Task,39,slowwaves_Slope,-0.29243877589227424,-0.3815848108233614
on_off,On/Off-Task,39,wsmi_alpha,0.03303764007547044,0.21432531168601707
on_off,On/Off-Task,39,wsmi_beta,0.45151078068036904,0.6493895961504853
on_off,On/Off-Task,39,wsmi_gamma,0.539472621241408,0.7293846612960321
on_off,On/Off-Task,39,wsmi_theta,0.6831219175456692,0.6814711342436187
on_off,On/Off-Task,40,N1,-0.43747238406647343,-0.5897553484089998
on_off,On/Off-Task,40,P1,0.00429765315388964,-0.7811467909802973
on_off,On/Off-Task,40,P3a,-0.6280762480289102,0.3421089989423704
on_off,On/Off-Task,40,P3b,0.28655161879159124,0.9119918726454591
on_off,On/Off-Task,40,PE_alpha,-0.5682886895578535,0.7690119836413515
on_off,On/Off-Task,40,PE_beta,-0.727743583081891,-0.14556129591649028
on_off,On/Off-Task,40,PE_gamma,-0.714534082494267,-0.26096597292158413
on_off,On/Off-Task,40,PE_theta,-0.007494093634367655,-0.6853835371319503
on_off,On/Off-Task,40,kolmogorov_complexity,0.043328183081684964,0.70626721492725
on_off,On/Off-Task,40,psd_relative_alpha,-0.1673145536503693,-0.8186454081386122
on_off,On/Off-Task,40,psd_relative_beta,-0.353184049918051,0.7286748699305166
on_off,On/Off-Task,40,psd_relative_delta,0.4629078397161507,0.5915380749416628
on_off,On/Off-Task,40,psd_relative_gamma,-0.6147937712665085,-0.24067291824705858
on_off,On/Off-Task,40,psd_relative_theta,0.6637633098183386,0.7709808909179182
on_off,On/Off-Task,40,slowwaves_Density,0.5518314559393573,-0.8783152104811559
on_off,On/Off-Task,40,slowwaves_Duration,-0.16839982535557182,-0.01722640188358812
on_off,On/Off-Task,40,slowwaves_Frequency,0.21554275285521415,-0.22604820477987322
on_off,On/Off-Task,40,slowwaves_PTP,-0.19033185700290253,-0.5705935625001
on_off,On/Off-Task,40,slowwaves_Slope,-0.07262393928390318,-0.4670363451926636
on_off,On/Off-Task,40,wsmi_alpha,-0.10784191760798253,0.19285326378728115
on_off,On/Off-Task,40,wsmi_beta,0.19684764136555236,0.5824523710143412
on_off,On/Off-Task,40,wsmi_gamma,0.3650632342269386,0.7344728065735162
on_off,On/Off-Task,40,wsmi_theta,0.274507317188311,0.7848562291081999
on_off,On/Off-Task,41,N1,-0.4251588703624059,-0.4518237840695914
on_off,On/Off-Task,41,P1,-0.5362777851604473,-0.7016262596611444
on_off,On/Off-Task,41,P3a,-0.4698693344635524,0.12091682901283783
on_off,On/Off-Task,41,P3b,-0.5785443736689486,0.8869268734755623
on_off,On/Off-Task,41,PE_alpha,0.36140253689521906,0.7452054897502345
on_off,On/Off-Task,41,PE_beta,0.3570268780641099,-0.28472699978125937
on_off,On/Off-Task,41,PE_gamma,0.3829379571077418,-0.3988230404921836
