contrast,subject,feature,direction_ws,direction_loso
on_off,05,psd_relative_delta_mean_frontal_left_trimmean,-0.15167888295651447,0.6874457212231038
on_off,05,psd_relative_delta_mean_frontal_mid_trimmean,-0.5106699263066949,0.26355887814543794
on_off,05,psd_relative_delta_mean_frontal_right_trimmean,-0.07592536861928993,0.7126485723928478
on_off,05,psd_relative_delta_mean_posterior_left_trimmean,-0.6649122299198786,0.8442642200800345
on_off,05,psd_relative_delta_mean_posterior_mid_trimmean,-0.701720963017914,0.5340745926789491
on_off,05,psd_relative_delta_mean_posterior_right_trimmean,-0.26203280868251616,0.7084225512138601
on_off,05,psd_relative_gamma_mean_central_left_trimmean,0.3548692458456837,0.4285561501406332
on_off,05,psd_relative_gamma_mean_central_mid_trimmean,0.24053256817940571,0.8168204277520218
on_off,05,psd_relative_gamma_mean_central_right_trimmean,0.29693727552086413,-0.2847959689159324
on_off,05,psd_relative_gamma_mean_frontal_left_trimmean,0.3594328351484161,-0.4063012352422346
on_off,05,psd_relative_gamma_mean_frontal_mid_trimmean,0.45103125337911715,-0.6246949342811975
on_off,05,psd_relative_gamma_mean_frontal_right_trimmean,0.37770744139722134,-0.6001705771376749
on_off,05,psd_relative_gamma_mean_posterior_left_trimmean,0.49416942874779185,0.5032594810098978
on_off,05,psd_relative_gamma_mean_posterior_mid_trimmean,0.4640969500221697,0.6733303243977137
on_off,05,psd_relative_gamma_mean_posterior_right_trimmean,0.4634343028515016,0.6553211797551025
on_off,05,psd_relative_theta_mean_central_left_trimmean,0.2246495041088138,0.174669237917352
on_off,05,psd_relative_theta_mean_central_mid_trimmean,0.4508895250053939,0.6698319595716857
on_off,05,psd_relative_theta_mean_central_right_trimmean,0.335668574192703,0.1470163485870826
on_off,05,psd_relative_theta_mean_frontal_left_trimmean,-0.27783986068501065,0.771541300400869
on_off,05,psd_relative_theta_mean_frontal_mid_trimmean,0.0989898923159631,0.8725851022253963
on_off,05,psd_relative_theta_mean_frontal_right_trimmean,-0.3453248754090035,0.8257437155918571
on_off,05,psd_relative_theta_mean_posterior_left_trimmean,-0.45902958133032495,0.5897569448856742
on_off,05,psd_relative_theta_mean_posterior_mid_trimmean,-0.5384037292309712,0.6876533505821882
on_off,05,psd_relative_theta_mean_posterior_right_trimmean,-0.5900752183476049,0.76316953989634
on_off,05,slowwaves_Density_mean_central_left_trimmean,-0.5131802459612791,-0.4607431753262391
on_off,05,slowwaves_Density_mean_central_mid_trimmean,-0.6304658901120028,-0.8069713793627935
on_off,05,slowwaves_Density_mean_central_right_trimmean,-0.5785162973355676,-0.7740305344923227
on_off,05,slowwaves_Density_mean_frontal_left_trimmean,-0.7507385306523308,-0.8279825639031692
on_off,05,slowwaves_Density_mean_frontal_mid_trimmean,-0.7331065908181381,-0.8705856149682629
on_off,05,slowwaves_Density_mean_frontal_right_trimmean,-0.6483808074101408,-0.8443216627771185
on_off,05,slowwaves_Density_mean_posterior_left_trimmean,0.15941084872202585,-0.5968230086264109
on_off,05,slowwaves_Density_mean_posterior_mid_trimmean,-0.49980151810310763,-0.7715421642911445
on_off,05,slowwaves_Density_mean_posterior_right_trimmean,-0.5311262873531589,-0.8515730482582119
on_off,05,slowwaves_Duration_mean_central_left_trimmean,0.4280149100531906,-0.3277055680498937
on_off,05,slowwaves_Duration_mean_central_mid_trimmean,0.0640635144491202,0.3578630858369963
on_off,05,slowwaves_Duration_mean_central_right_trimmean,0.11419227460858324,0.2186040918741919
on_off,05,slowwaves_Duration_mean_frontal_left_trimmean,-0.11272362934776783,-0.007422281843890003
on_off,05,slowwaves_Duration_mean_frontal_mid_trimmean,-0.4858783123512656,-0.676431183572706
on_off,05,slowwaves_Duration_mean_frontal_right_trimmean,0.4473016601271762,-0.3466594690662492
on_off,05,slowwaves_Duration_mean_posterior_left_trimmean,-0.2360731541430184,0.4850723870617577
on_off,05,slowwaves_Duration_mean_posterior_mid_trimmean,0.2633030137298565,-0.7953992315013342
on_off,05,slowwaves_Duration_mean_posterior_right_trimmean,-0.10558252772878254,0.6311948136788316
on_off,05,slowwaves_Frequency_mean_central_left_trimmean,-0.4031901519722748,0.05222717871079865
on_off,05,slowwaves_Frequency_mean_central_mid_trimmean,-0.22871703259635723,-0.5646843500464603
on_off,05,slowwaves_Frequency_mean_central_right_trimmean,-0.397410076719813,-0.7324596124589272
on_off,05,slowwaves_Frequency_mean_frontal_left_trimmean,0.14496347113500183,-0.33201577759761863
on_off,05,slowwaves_Frequency_mean_frontal_mid_trimmean,0.039720743251414746,0.385914666989145
on_off,05,slowwaves_Frequency_mean_frontal_right_trimmean,-0.5391977651153098,-0.2184744798198266
on_off,05,slowwaves_Frequency_mean_posterior_left_trimmean,0.3447877537451661,-0.10351747053409073
